"Method","alpha","n","p","seed","s","est_error","est_error_FP","TPR","FPR"
"two-step+refitted",0.2,1500,1000,359,10,0.116313520149133,0.373007267677622,1,0.0373737373737374
"two-step oracle",0.2,1500,1000,359,10,0.0954590908024719,0,NA,NA
"two-step",0.2,1500,1000,35,10,0.130752147702945,0.118617783061138,1,0.0535353535353535
"two-step+refitted",0.2,1500,1000,35,10,0.074890401516327,0.437973851453233,1,0.0535353535353535
"two-step oracle",0.2,1500,1000,35,10,0.0744844246672372,0,NA,NA
"two-step",0.2,1500,1000,360,10,0.156662048105884,0.0888869552565346,1,0.0555555555555556
"two-step+refitted",0.2,1500,1000,360,10,0.0652089741486556,0.42051910536081,1,0.0555555555555556
"two-step oracle",0.2,1500,1000,360,10,0.0591394986039271,0,NA,NA
"two-step",0.2,1500,1000,361,10,0.173255612187292,0.0741305443274578,1,0.0464646464646465
"two-step+refitted",0.2,1500,1000,361,10,0.0681653065455626,0.377749543008125,1,0.0464646464646465
"two-step oracle",0.2,1500,1000,361,10,0.0802274752916679,0,NA,NA
"two-step",0.2,1500,1000,362,10,0.126032185408599,0.1118916108026,1,0.0747474747474747
"two-step+refitted",0.2,1500,1000,362,10,0.0840820687981468,0.402926389216094,1,0.0747474747474747
"two-step oracle",0.2,1500,1000,362,10,0.0822547285995293,0,NA,NA
"two-step",0.2,1500,1000,363,10,0.159012391568659,0.173313134971901,1,0.0838383838383838
"two-step+refitted",0.2,1500,1000,363,10,0.0836159711586097,0.504019407903751,1,0.0838383838383838
"two-step oracle",0.2,1500,1000,363,10,0.0961386661152892,0,NA,NA
"two-step",0.2,1500,1000,364,10,0.17726786862679,0.106673008437459,1,0.0414141414141414
"two-step+refitted",0.2,1500,1000,364,10,0.114717346937784,0.380711053024885,1,0.0414141414141414
"two-step oracle",0.2,1500,1000,364,10,0.128391497138093,0,NA,NA
"two-step",0.2,1500,1000,365,10,0.207507561684375,0.124178135104525,1,0.0707070707070707
"two-step+refitted",0.2,1500,1000,365,10,0.118084524060288,0.445141300720182,1,0.0707070707070707
"two-step oracle",0.2,1500,1000,365,10,0.107450164854282,0,NA,NA
"two-step",0.2,1500,1000,366,10,0.214602620439593,0.129004156546472,1,0.0686868686868687
"two-step+refitted",0.2,1500,1000,366,10,0.11336443981123,0.482804743175829,1,0.0686868686868687
"two-step oracle",0.2,1500,1000,366,10,0.104522538146526,0,NA,NA
"two-step",0.2,1500,1000,367,10,0.171115425362732,0.0851095090398354,1,0.0545454545454545
"two-step+refitted",0.2,1500,1000,367,10,0.0853662903936274,0.378241753075724,1,0.0545454545454545
"two-step oracle",0.2,1500,1000,367,10,0.116512206539635,0,NA,NA
"two-step",0.2,1500,1000,368,10,0.164019868317747,0.0589284500112783,1,0.0303030303030303
"two-step+refitted",0.2,1500,1000,368,10,0.0745352754170256,0.304085804066017,1,0.0303030303030303
"two-step oracle",0.2,1500,1000,368,10,0.0672173780937808,0,NA,NA
"two-step",0.2,1500,1000,369,10,0.196382832129036,0.0800128854689805,1,0.0363636363636364
"two-step+refitted",0.2,1500,1000,369,10,0.117427789097251,0.35265287892722,1,0.0363636363636364
"two-step oracle",0.2,1500,1000,369,10,0.120385451434155,0,NA,NA
"two-step",0.2,1500,1000,36,10,0.244349498720934,0.132846821994117,1,0.0787878787878788
"two-step+refitted",0.2,1500,1000,36,10,0.155184394035125,0.473816712471944,1,0.0787878787878788
"two-step oracle",0.2,1500,1000,36,10,0.108121979357579,0,NA,NA
"two-step",0.2,1500,1000,370,10,0.188360354651249,0.109439853894824,1,0.0696969696969697
"two-step+refitted",0.2,1500,1000,370,10,0.123623570656783,0.433463341022102,1,0.0696969696969697
"two-step oracle",0.2,1500,1000,370,10,0.109923370274145,0,NA,NA
"two-step",0.2,1500,1000,371,10,0.220452376931439,0.0780967276332967,1,0.0363636363636364
"two-step+refitted",0.2,1500,1000,371,10,0.12602806752574,0.318182887572038,1,0.0363636363636364
"two-step oracle",0.2,1500,1000,371,10,0.0815122372297374,0,NA,NA
"two-step",0.2,1500,1000,372,10,0.214719988068692,0.0882487767452487,1,0.0313131313131313
"two-step+refitted",0.2,1500,1000,372,10,0.0849701685137792,0.371179674875168,1,0.0313131313131313
"two-step oracle",0.2,1500,1000,372,10,0.0747434737966342,0,NA,NA
"two-step",0.2,1500,1000,373,10,0.16724244816213,0.089034134337726,1,0.0515151515151515
"two-step+refitted",0.2,1500,1000,373,10,0.0928308656075972,0.403469435841684,1,0.0515151515151515
"two-step oracle",0.2,1500,1000,373,10,0.0632600596387087,0,NA,NA
"two-step",0.2,1500,1000,374,10,0.194714010074578,0.0955055320984503,1,0.0414141414141414
"two-step+refitted",0.2,1500,1000,374,10,0.0829429515958191,0.395428916539039,1,0.0414141414141414
"two-step oracle",0.2,1500,1000,374,10,0.0714326177422126,0,NA,NA
"two-step",0.2,1500,1000,375,10,0.188641577466246,0.180422791768703,1,0.141414141414141
"two-step+refitted",0.2,1500,1000,375,10,0.130993638505065,0.575189087070997,1,0.141414141414141
"two-step oracle",0.2,1500,1000,375,10,0.0650843485723624,0,NA,NA
"two-step",0.2,1500,1000,376,10,0.191944562032795,0.0729939153406815,1,0.0383838383838384
"two-step+refitted",0.2,1500,1000,376,10,0.0903525351618884,0.390951482980755,1,0.0383838383838384
"two-step oracle",0.2,1500,1000,376,10,0.0686415120789204,0,NA,NA
"two-step",0.2,1500,1000,377,10,0.212054942556169,0.119662071902007,1,0.0656565656565657
"two-step+refitted",0.2,1500,1000,377,10,0.0982076980294662,0.43760039780239,1,0.0656565656565657
"two-step oracle",0.2,1500,1000,377,10,0.0802351945763376,0,NA,NA
"two-step",0.2,1500,1000,378,10,0.229003437863666,0.0777900384778016,1,0.0303030303030303
"two-step+refitted",0.2,1500,1000,378,10,0.0683058448384669,0.379749127252655,1,0.0303030303030303
"two-step oracle",0.2,1500,1000,378,10,0.0650641016583235,0,NA,NA
"two-step",0.2,1500,1000,379,10,0.160173333902934,0.0748281341300597,1,0.0242424242424242
"two-step+refitted",0.2,1500,1000,379,10,0.0878652140558859,0.31805950196594,1,0.0242424242424242
"two-step oracle",0.2,1500,1000,379,10,0.0881833186611075,0,NA,NA
"two-step",0.2,1500,1000,37,10,0.172505313606663,0.0367499567584455,1,0.0232323232323232
"two-step+refitted",0.2,1500,1000,37,10,0.0670028833783863,0.279526153088999,1,0.0232323232323232
"two-step oracle",0.2,1500,1000,37,10,0.0524952431328518,0,NA,NA
"two-step",0.2,1500,1000,380,10,0.145036165203856,0.0559254489925231,1,0.0262626262626263
"two-step+refitted",0.2,1500,1000,380,10,0.127070636707379,0.30670603296027,1,0.0262626262626263
"two-step oracle",0.2,1500,1000,380,10,0.0936036346041467,0,NA,NA
"two-step",0.2,1500,1000,381,10,0.168069599328945,0.0837783702404636,1,0.0474747474747475
"two-step+refitted",0.2,1500,1000,381,10,0.115384559318397,0.35313877155107,1,0.0474747474747475
"two-step oracle",0.2,1500,1000,381,10,0.129174865315807,0,NA,NA
"two-step",0.2,1500,1000,382,10,0.183472758361601,0.107005393794935,1,0.0606060606060606
"two-step+refitted",0.2,1500,1000,382,10,0.0934418187344323,0.425954858391304,1,0.0606060606060606
"two-step oracle",0.2,1500,1000,382,10,0.103284174945894,0,NA,NA
"two-step",0.2,1500,1000,383,10,0.233145914939659,0.0791439226974909,1,0.0323232323232323
"two-step+refitted",0.2,1500,1000,383,10,0.103290156459707,0.363055423832473,1,0.0323232323232323
"two-step oracle",0.2,1500,1000,383,10,0.103471725194186,0,NA,NA
"two-step",0.2,1500,1000,384,10,0.185219605428678,0.104515071664962,1,0.0494949494949495
"two-step+refitted",0.2,1500,1000,384,10,0.113485769704027,0.37908740324615,1,0.0494949494949495
"two-step oracle",0.2,1500,1000,384,10,0.0881460811987653,0,NA,NA
"two-step",0.2,1500,1000,385,10,0.153603809929921,0.0966118647789491,1,0.0464646464646465
"two-step+refitted",0.2,1500,1000,385,10,0.104128486804331,0.347796334565717,1,0.0464646464646465
"two-step oracle",0.2,1500,1000,385,10,0.115449944695991,0,NA,NA
"two-step",0.2,1500,1000,386,10,0.184041089711209,0.0791157083327574,1,0.0373737373737374
"two-step+refitted",0.2,1500,1000,386,10,0.0588105449794222,0.325628665338337,1,0.0373737373737374
"two-step oracle",0.2,1500,1000,386,10,0.055387618317307,0,NA,NA
"two-step",0.2,1500,1000,387,10,0.195920729684414,0.0846089619721696,1,0.0525252525252525
"two-step+refitted",0.2,1500,1000,387,10,0.0902279683114866,0.398564357305955,1,0.0525252525252525
"two-step oracle",0.2,1500,1000,387,10,0.0923682795257563,0,NA,NA
"two-step",0.2,1500,1000,388,10,0.159437131561111,0.094224001009187,1,0.0515151515151515
"two-step+refitted",0.2,1500,1000,388,10,0.0933820113766411,0.365944836564975,1,0.0515151515151515
"two-step oracle",0.2,1500,1000,388,10,0.0760813572345882,0,NA,NA
"two-step",0.2,1500,1000,389,10,0.174249696507841,0.0933822536323611,1,0.0454545454545455
"two-step+refitted",0.2,1500,1000,389,10,0.063720993030611,0.404434892855017,1,0.0454545454545455
"two-step oracle",0.2,1500,1000,389,10,0.094854110105087,0,NA,NA
"two-step",0.2,1500,1000,38,10,0.194156718549957,0.102915809425295,1,0.0313131313131313
"two-step+refitted",0.2,1500,1000,38,10,0.103875496129544,0.355535790747213,1,0.0313131313131313
"two-step oracle",0.2,1500,1000,38,10,0.0930259709645902,0,NA,NA
"two-step",0.2,1500,1000,390,10,0.150474205144071,0.0663038783236942,1,0.0404040404040404
"two-step+refitted",0.2,1500,1000,390,10,0.0647759638465578,0.318084794954259,1,0.0404040404040404
"two-step oracle",0.2,1500,1000,390,10,0.0606298087325729,0,NA,NA
"two-step",0.2,1500,1000,391,10,0.184375594482309,0.118502544890038,1,0.0767676767676768
"two-step+refitted",0.2,1500,1000,391,10,0.0917634241105212,0.433711188927589,1,0.0767676767676768
"two-step oracle",0.2,1500,1000,391,10,0.0925991054362408,0,NA,NA
"two-step",0.2,1500,1000,392,10,0.20997709876473,0.0901439631774687,1,0.0383838383838384
"two-step+refitted",0.2,1500,1000,392,10,0.0743264251610572,0.384258658593643,1,0.0383838383838384
"two-step oracle",0.2,1500,1000,392,10,0.0742690327630758,0,NA,NA
"two-step",0.2,1500,1000,393,10,0.225729234625741,0.0570817936784102,1,0.0202020202020202
"two-step+refitted",0.2,1500,1000,393,10,0.0970037156742206,0.277140522096353,1,0.0202020202020202
"two-step oracle",0.2,1500,1000,393,10,0.0823320115845768,0,NA,NA
"two-step",0.2,1500,1000,394,10,0.142779009195367,0.0915135986425378,1,0.0404040404040404
"two-step+refitted",0.2,1500,1000,394,10,0.0711480214079195,0.385094523681188,1,0.0404040404040404
"two-step oracle",0.2,1500,1000,394,10,0.0664798513331542,0,NA,NA
"two-step",0.2,1500,1000,395,10,0.191247429449304,0.195881290621905,1,0.137373737373737
"two-step+refitted",0.2,1500,1000,395,10,0.153967259674832,0.581608049458405,1,0.137373737373737
"two-step oracle",0.2,1500,1000,395,10,0.0913281743976886,0,NA,NA
"two-step",0.2,1500,1000,396,10,0.162898882464689,0.119604267483838,1,0.0525252525252525
"two-step+refitted",0.2,1500,1000,396,10,0.0816834814307408,0.401752209214371,1,0.0525252525252525
"two-step oracle",0.2,1500,1000,396,10,0.0854204394983609,0,NA,NA
"two-step",0.2,1500,1000,397,10,0.190438796832284,0.0334472003984092,1,0.0242424242424242
"two-step+refitted",0.2,1500,1000,397,10,0.0679713320384158,0.301893374896837,1,0.0242424242424242
"two-step oracle",0.2,1500,1000,397,10,0.0615622200010799,0,NA,NA
"two-step",0.2,1500,1000,398,10,0.162466414080873,0.108038200505488,1,0.0636363636363636
"two-step+refitted",0.2,1500,1000,398,10,0.0836693551640368,0.400777808702948,1,0.0636363636363636
"two-step oracle",0.2,1500,1000,398,10,0.0616200564193333,0,NA,NA
"two-step",0.2,1500,1000,399,10,0.206188351360215,0.0569133331918368,1,0.0292929292929293
"two-step+refitted",0.2,1500,1000,399,10,0.0701317850846409,0.341311555510243,1,0.0292929292929293
"two-step oracle",0.2,1500,1000,399,10,0.0620625796515696,0,NA,NA
"two-step",0.2,1500,1000,39,10,0.180616330487011,0.0930800321771072,1,0.0474747474747475
"two-step+refitted",0.2,1500,1000,39,10,0.0578491509649767,0.39689231687084,1,0.0474747474747475
"two-step oracle",0.2,1500,1000,39,10,0.0723122515521429,0,NA,NA
"two-step",0.2,1500,1000,3,10,0.170852236040598,0.100962249422137,1,0.0585858585858586
"two-step+refitted",0.2,1500,1000,3,10,0.077593209204994,0.393477028129181,1,0.0585858585858586
"two-step oracle",0.2,1500,1000,3,10,0.0925902862179633,0,NA,NA
"two-step",0.2,1500,1000,400,10,0.215532745959327,0.085176267931773,1,0.0333333333333333
"two-step+refitted",0.2,1500,1000,400,10,0.0999850661414868,0.372318154441313,1,0.0333333333333333
"two-step oracle",0.2,1500,1000,400,10,0.084631026425239,0,NA,NA
"two-step",0.2,1500,1000,401,10,0.152791630879909,0.141570977955943,1,0.0848484848484849
"two-step+refitted",0.2,1500,1000,401,10,0.0915510221061702,0.474255364317401,1,0.0848484848484849
"two-step oracle",0.2,1500,1000,401,10,0.0687529231070518,0,NA,NA
"two-step",0.2,1500,1000,402,10,0.225262211746711,0.0769200891501321,1,0.0232323232323232
"two-step+refitted",0.2,1500,1000,402,10,0.0904892376526995,0.312983325472001,1,0.0232323232323232
"two-step oracle",0.2,1500,1000,402,10,0.0780091795269864,0,NA,NA
"two-step",0.2,1500,1000,403,10,0.191878566033749,0.0980711900699398,1,0.0606060606060606
"two-step+refitted",0.2,1500,1000,403,10,0.115223997653254,0.388520509458517,1,0.0606060606060606
"two-step oracle",0.2,1500,1000,403,10,0.0861722900367961,0,NA,NA
"two-step",0.2,1500,1000,404,10,0.236291420060764,0.0354405789249527,1,0.0171717171717172
"two-step+refitted",0.2,1500,1000,404,10,0.0996108434731115,0.264900424109658,1,0.0171717171717172
"two-step oracle",0.2,1500,1000,404,10,0.0997792594152673,0,NA,NA
"two-step",0.2,1500,1000,405,10,0.235433124394962,0.147503359971551,1,0.0808080808080808
"two-step+refitted",0.2,1500,1000,405,10,0.129631122516456,0.537269695291744,1,0.0808080808080808
"two-step oracle",0.2,1500,1000,405,10,0.104125383992096,0,NA,NA
"two-step",0.2,1500,1000,406,10,0.195410397575964,0.143387488684698,1,0.101010101010101
"two-step+refitted",0.2,1500,1000,406,10,0.109769946023753,0.514715722324317,1,0.101010101010101
"two-step oracle",0.2,1500,1000,406,10,0.0992445172967616,0,NA,NA
"two-step",0.2,1500,1000,407,10,0.165484702935549,0.08910723193472,1,0.0525252525252525
"two-step+refitted",0.2,1500,1000,407,10,0.0801228774680193,0.376426956336443,1,0.0525252525252525
"two-step oracle",0.2,1500,1000,407,10,0.0677713961514321,0,NA,NA
"two-step",0.2,1500,1000,408,10,0.212976941741669,0.0908458921307077,1,0.0444444444444444
"two-step+refitted",0.2,1500,1000,408,10,0.125826392833732,0.392434275665653,1,0.0444444444444444
"two-step oracle",0.2,1500,1000,408,10,0.121000469095351,0,NA,NA
"two-step",0.2,1500,1000,409,10,0.1210576459449,0.101977743312678,1,0.0414141414141414
"two-step+refitted",0.2,1500,1000,409,10,0.0619372511493196,0.366216029223349,1,0.0414141414141414
"two-step oracle",0.2,1500,1000,409,10,0.0668221519266978,0,NA,NA
"two-step",0.2,1500,1000,40,10,0.150289451784494,0.126004854324622,1,0.0646464646464646
"two-step+refitted",0.2,1500,1000,40,10,0.0486840703286086,0.462647225144747,1,0.0646464646464646
"two-step oracle",0.2,1500,1000,40,10,0.0528800984485143,0,NA,NA
"two-step",0.2,1500,1000,410,10,0.138983622959566,0.121369831061898,1,0.0676767676767677
"two-step+refitted",0.2,1500,1000,410,10,0.115432758583734,0.4054174683494,1,0.0676767676767677
"two-step oracle",0.2,1500,1000,410,10,0.102204887638858,0,NA,NA
"two-step",0.2,1500,1000,411,10,0.175244990084718,0.100546005229019,1,0.0444444444444444
"two-step+refitted",0.2,1500,1000,411,10,0.0859109050667221,0.387351676905831,1,0.0444444444444444
"two-step oracle",0.2,1500,1000,411,10,0.0897531293710902,0,NA,NA
"two-step",0.2,1500,1000,412,10,0.196912391242967,0.0362718437507199,1,0.0141414141414141
"two-step+refitted",0.2,1500,1000,412,10,0.100805397871446,0.230716552839344,1,0.0141414141414141
"two-step oracle",0.2,1500,1000,412,10,0.122114320936975,0,NA,NA
"two-step",0.2,1500,1000,413,10,0.189031139653327,0.0839966981767971,1,0.0434343434343434
"two-step+refitted",0.2,1500,1000,413,10,0.0874779172799291,0.38664298266789,1,0.0434343434343434
"two-step oracle",0.2,1500,1000,413,10,0.0822419731139715,0,NA,NA
"two-step",0.2,1500,1000,414,10,0.213889951722018,0.107061107684155,1,0.0494949494949495
"two-step+refitted",0.2,1500,1000,414,10,0.103018687806913,0.413645249315934,1,0.0494949494949495
"two-step oracle",0.2,1500,1000,414,10,0.0818576573806851,0,NA,NA
"two-step",0.2,1500,1000,415,10,0.208719905658318,0.0840813434900878,1,0.0252525252525253
"two-step+refitted",0.2,1500,1000,415,10,0.0831577064189938,0.31012887542007,1,0.0252525252525253
"two-step oracle",0.2,1500,1000,415,10,0.0909241019553658,0,NA,NA
"two-step",0.2,1500,1000,416,10,0.187565557831137,0.0962296281027836,1,0.0313131313131313
"two-step+refitted",0.2,1500,1000,416,10,0.110665335903194,0.37383711416118,1,0.0313131313131313
"two-step oracle",0.2,1500,1000,416,10,0.107606656628957,0,NA,NA
"two-step",0.2,1500,1000,417,10,0.153895135308899,0.145183289352596,1,0.0787878787878788
"two-step+refitted",0.2,1500,1000,417,10,0.101358292683835,0.449064947856143,1,0.0787878787878788
"two-step oracle",0.2,1500,1000,417,10,0.0832790887741861,0,NA,NA
"two-step",0.2,1500,1000,418,10,0.146388988072475,0.0794060120810227,1,0.0444444444444444
"two-step+refitted",0.2,1500,1000,418,10,0.0608963374383853,0.36284395582349,1,0.0444444444444444
"two-step oracle",0.2,1500,1000,418,10,0.0665603369941554,0,NA,NA
"two-step",0.2,1500,1000,419,10,0.184722384024776,0.063230272233174,1,0.0353535353535354
"two-step+refitted",0.2,1500,1000,419,10,0.0934786256682162,0.315139282830237,1,0.0353535353535354
"two-step oracle",0.2,1500,1000,419,10,0.110087764723752,0,NA,NA
"two-step",0.2,1500,1000,41,10,0.198905880315194,0.0679395967812318,1,0.0333333333333333
"two-step+refitted",0.2,1500,1000,41,10,0.125714508190231,0.354711475294592,1,0.0333333333333333
"two-step oracle",0.2,1500,1000,41,10,0.11980378237155,0,NA,NA
"two-step",0.2,1500,1000,420,10,0.168000857872134,0.0567551636922178,1,0.0282828282828283
"two-step+refitted",0.2,1500,1000,420,10,0.0603937931420914,0.308529887901078,1,0.0282828282828283
"two-step oracle",0.2,1500,1000,420,10,0.0748791711287486,0,NA,NA
"two-step",0.2,1500,1000,421,10,0.224273826542034,0.0447960486496641,1,0.0242424242424242
"two-step+refitted",0.2,1500,1000,421,10,0.0844793065310767,0.297205993818333,1,0.0242424242424242
"two-step oracle",0.2,1500,1000,421,10,0.0759604940628461,0,NA,NA
"two-step",0.2,1500,1000,422,10,0.156149515818353,0.11252481166357,1,0.0656565656565657
"two-step+refitted",0.2,1500,1000,422,10,0.082515813622339,0.446760662892222,1,0.0656565656565657
"two-step oracle",0.2,1500,1000,422,10,0.0890688919431227,0,NA,NA
"two-step",0.2,1500,1000,423,10,0.210015250284556,0.0405545970503289,1,0.0191919191919192
"two-step+refitted",0.2,1500,1000,423,10,0.0941616567527063,0.240227811614688,1,0.0191919191919192
"two-step oracle",0.2,1500,1000,423,10,0.0700330667134944,0,NA,NA
"two-step",0.2,1500,1000,424,10,0.207843252896323,0.14128867794871,1,0.0808080808080808
"two-step+refitted",0.2,1500,1000,424,10,0.100764002309749,0.511082589107711,1,0.0808080808080808
"two-step oracle",0.2,1500,1000,424,10,0.088160315577289,0,NA,NA
"two-step",0.2,1500,1000,425,10,0.215274730235222,0.140122618845089,1,0.0676767676767677
"two-step+refitted",0.2,1500,1000,425,10,0.101038800525162,0.486490868520219,1,0.0676767676767677
"two-step oracle",0.2,1500,1000,425,10,0.0606492488770338,0,NA,NA
"two-step",0.2,1500,1000,426,10,0.188970915145749,0.0598953268164296,1,0.0292929292929293
"two-step+refitted",0.2,1500,1000,426,10,0.0795286236333276,0.306001162871548,1,0.0292929292929293
