"Method","alpha","n","p","seed","s","est_error","est_error_FP","TPR","FPR"
"two-step",0.05,6000,1000,453,10,0.112190745579149,0.055316775590642,1,0.0404040404040404
"two-step+refitted",0.05,6000,1000,453,10,0.0576210304178534,0.265159506442779,1,0.0404040404040404
"two-step oracle",0.05,6000,1000,453,10,0.0626705572371258,0,NA,NA
"two-step",0.05,6000,1000,454,10,0.127219407100281,0.0536330156567849,1,0.0323232323232323
"two-step+refitted",0.05,6000,1000,454,10,0.0548434002968747,0.269287340156788,1,0.0323232323232323
"two-step oracle",0.05,6000,1000,454,10,0.0581816535577192,0,NA,NA
"two-step",0.05,6000,1000,455,10,0.164116518939023,0.0391378417678808,1,0.0242424242424242
"two-step+refitted",0.05,6000,1000,455,10,0.0780317710118502,0.232341224979171,1,0.0242424242424242
"two-step oracle",0.05,6000,1000,455,10,0.0826152319124478,0,NA,NA
"two-step",0.05,6000,1000,456,10,0.091923351378718,0.0458437908685011,1,0.0353535353535354
"two-step+refitted",0.05,6000,1000,456,10,0.0659777264293017,0.240475723705286,1,0.0353535353535354
"two-step oracle",0.05,6000,1000,456,10,0.0540176509257635,0,NA,NA
"two-step",0.05,6000,1000,457,10,0.109683737948306,0.0504034903818816,1,0.0424242424242424
"two-step+refitted",0.05,6000,1000,457,10,0.0510172303749329,0.254348036053177,1,0.0424242424242424
"two-step oracle",0.05,6000,1000,457,10,0.0483184027946535,0,NA,NA
"two-step",0.05,6000,1000,458,10,0.0979326480855008,0.0710038583487164,1,0.0494949494949495
"two-step+refitted",0.05,6000,1000,458,10,0.0575316646348089,0.274520841545986,1,0.0494949494949495
"two-step oracle",0.05,6000,1000,458,10,0.074121821264262,0,NA,NA
"two-step",0.05,6000,1000,459,10,0.117881510898117,0.0596170884600382,1,0.0555555555555556
"two-step+refitted",0.05,6000,1000,459,10,0.0477531287283176,0.295127415176614,1,0.0555555555555556
"two-step oracle",0.05,6000,1000,459,10,0.0514586545029773,0,NA,NA
"two-step",0.05,6000,1000,45,10,0.114627085976839,0.0865576965882482,1,0.0595959595959596
"two-step+refitted",0.05,6000,1000,45,10,0.062254165511702,0.343789921899304,1,0.0595959595959596
"two-step oracle",0.05,6000,1000,45,10,0.0598152005523595,0,NA,NA
"two-step",0.05,6000,1000,460,10,0.177853988835082,0.071668750101109,1,0.0434343434343434
"two-step+refitted",0.05,6000,1000,460,10,0.0898712964110561,0.29484080586664,1,0.0434343434343434
"two-step oracle",0.05,6000,1000,460,10,0.093642331762727,0,NA,NA
"two-step",0.05,6000,1000,461,10,0.159060296224926,0.0608105082868441,1,0.0282828282828283
"two-step+refitted",0.05,6000,1000,461,10,0.0663702057300272,0.257506401390814,1,0.0282828282828283
"two-step oracle",0.05,6000,1000,461,10,0.0785484794651125,0,NA,NA
"two-step",0.05,6000,1000,462,10,0.165445452671328,0.06988846142106,1,0.0434343434343434
"two-step+refitted",0.05,6000,1000,462,10,0.0759487883366994,0.29892864083906,1,0.0434343434343434
"two-step oracle",0.05,6000,1000,462,10,0.0572867205659288,0,NA,NA
"two-step",0.05,6000,1000,463,10,0.131419428403645,0.0371032349205415,1,0.0333333333333333
"two-step+refitted",0.05,6000,1000,463,10,0.0913447117599306,0.217647327588973,1,0.0333333333333333
"two-step oracle",0.05,6000,1000,463,10,0.0830926243092862,0,NA,NA
"two-step",0.05,6000,1000,464,10,0.118878909214757,0.0537826451581137,1,0.0484848484848485
"two-step+refitted",0.05,6000,1000,464,10,0.0417582138886912,0.269404579420992,1,0.0484848484848485
"two-step oracle",0.05,6000,1000,464,10,0.0455655006344726,0,NA,NA
"two-step",0.05,6000,1000,465,10,0.128846205047435,0.0566523258079738,1,0.0373737373737374
"two-step+refitted",0.05,6000,1000,465,10,0.0507033655397497,0.256781504942201,1,0.0373737373737374
"two-step oracle",0.05,6000,1000,465,10,0.0422290126679924,0,NA,NA
"two-step",0.05,6000,1000,466,10,0.12490072536767,0.0388416687552828,1,0.0414141414141414
"two-step+refitted",0.05,6000,1000,466,10,0.0545646899396303,0.241946466997786,1,0.0414141414141414
"two-step oracle",0.05,6000,1000,466,10,0.0661833456395527,0,NA,NA
"two-step",0.05,6000,1000,467,10,0.100137584161326,0.0643388587940291,1,0.0323232323232323
"two-step+refitted",0.05,6000,1000,467,10,0.0712676007206658,0.259605378952485,1,0.0323232323232323
"two-step oracle",0.05,6000,1000,467,10,0.0698463081423525,0,NA,NA
"two-step",0.05,6000,1000,468,10,0.147840370447295,0.0695422566050569,1,0.0494949494949495
"two-step+refitted",0.05,6000,1000,468,10,0.0612677116579104,0.290913307542849,1,0.0494949494949495
"two-step oracle",0.05,6000,1000,468,10,0.0559105707638702,0,NA,NA
"two-step",0.05,6000,1000,469,10,0.167844956175498,0.0537902705260557,1,0.0363636363636364
"two-step+refitted",0.05,6000,1000,469,10,0.0752440844283041,0.275992880442653,1,0.0363636363636364
"two-step oracle",0.05,6000,1000,469,10,0.0810659195326951,0,NA,NA
"two-step",0.05,6000,1000,46,10,0.0880241306085251,0.0460033828427223,1,0.0424242424242424
"two-step+refitted",0.05,6000,1000,46,10,0.052720533594599,0.231414845279904,1,0.0424242424242424
"two-step oracle",0.05,6000,1000,46,10,0.0481447319400465,0,NA,NA
"two-step",0.05,6000,1000,470,10,0.106760850273812,0.037677003648607,1,0.0202020202020202
"two-step+refitted",0.05,6000,1000,470,10,0.0708046719739934,0.197494363806387,1,0.0202020202020202
"two-step oracle",0.05,6000,1000,470,10,0.0572840894350251,0,NA,NA
"two-step",0.05,6000,1000,471,10,0.161295147563223,0.0680879821154203,1,0.0474747474747475
"two-step+refitted",0.05,6000,1000,471,10,0.0960179252337961,0.288488575123903,1,0.0474747474747475
"two-step oracle",0.05,6000,1000,471,10,0.0851966219262144,0,NA,NA
"two-step",0.05,6000,1000,472,10,0.128363914098363,0.0819469273446865,1,0.0515151515151515
"two-step+refitted",0.05,6000,1000,472,10,0.0787365238348049,0.293584846188003,1,0.0515151515151515
"two-step oracle",0.05,6000,1000,472,10,0.0805702419811656,0,NA,NA
"two-step",0.05,6000,1000,473,10,0.115152222976073,0.0854234636738514,1,0.0757575757575758
"two-step+refitted",0.05,6000,1000,473,10,0.0663968272313127,0.301664475371615,1,0.0757575757575758
"two-step oracle",0.05,6000,1000,473,10,0.0705276234255915,0,NA,NA
"two-step",0.05,6000,1000,474,10,0.127377454616792,0.0543540767075845,1,0.0404040404040404
"two-step+refitted",0.05,6000,1000,474,10,0.0524355794698575,0.264681359249256,1,0.0404040404040404
"two-step oracle",0.05,6000,1000,474,10,0.0565035783718848,0,NA,NA
"two-step",0.05,6000,1000,475,10,0.112059939081927,0.020325407598783,1,0.0101010101010101
"two-step+refitted",0.05,6000,1000,475,10,0.0844833002250442,0.14882930630434,1,0.0101010101010101
"two-step oracle",0.05,6000,1000,475,10,0.0671560983671081,0,NA,NA
"two-step",0.05,6000,1000,476,10,0.167670333289473,0.037038465049841,1,0.0232323232323232
"two-step+refitted",0.05,6000,1000,476,10,0.0502347230161347,0.226770282542931,1,0.0232323232323232
"two-step oracle",0.05,6000,1000,476,10,0.0541629693813182,0,NA,NA
"two-step",0.05,6000,1000,477,10,0.158595554247647,0.0498197901479141,1,0.0313131313131313
"two-step+refitted",0.05,6000,1000,477,10,0.0520714168385569,0.273966942625447,1,0.0313131313131313
"two-step oracle",0.05,6000,1000,477,10,0.0485003170240152,0,NA,NA
"two-step",0.05,6000,1000,478,10,0.164453078217567,0.0468255633016882,1,0.0353535353535354
"two-step+refitted",0.05,6000,1000,478,10,0.0623231272983306,0.236317030069633,1,0.0353535353535354
"two-step oracle",0.05,6000,1000,478,10,0.0403087847125218,0,NA,NA
"two-step",0.05,6000,1000,479,10,0.144003662302596,0.0600969362489106,1,0.0454545454545455
"two-step+refitted",0.05,6000,1000,479,10,0.0583586782774747,0.295081298201622,1,0.0454545454545455
"two-step oracle",0.05,6000,1000,479,10,0.0561292651664141,0,NA,NA
"two-step",0.05,6000,1000,47,10,0.125861127647781,0.0936643318007629,1,0.0797979797979798
"two-step+refitted",0.05,6000,1000,47,10,0.0542515435054661,0.383857570154513,1,0.0797979797979798
"two-step oracle",0.05,6000,1000,47,10,0.0671124554124431,0,NA,NA
"two-step",0.05,6000,1000,480,10,0.13748255681395,0.0264424435845854,1,0.0141414141414141
"two-step+refitted",0.05,6000,1000,480,10,0.071303719419766,0.156596936588443,1,0.0141414141414141
"two-step oracle",0.05,6000,1000,480,10,0.0626901077909886,0,NA,NA
"two-step",0.05,6000,1000,481,10,0.140835295514196,0.0547438967860608,1,0.0272727272727273
"two-step+refitted",0.05,6000,1000,481,10,0.0797180878850369,0.219999868014794,1,0.0272727272727273
"two-step oracle",0.05,6000,1000,481,10,0.081805840389302,0,NA,NA
"two-step",0.05,6000,1000,482,10,0.111699424232547,0.0376508652327867,1,0.0282828282828283
"two-step+refitted",0.05,6000,1000,482,10,0.0480202965694816,0.21312928615283,1,0.0282828282828283
"two-step oracle",0.05,6000,1000,482,10,0.0554817539252916,0,NA,NA
"two-step",0.05,6000,1000,483,10,0.119033825383627,0.0698986520862777,1,0.0404040404040404
"two-step+refitted",0.05,6000,1000,483,10,0.0771907449227619,0.273956089017467,1,0.0404040404040404
"two-step oracle",0.05,6000,1000,483,10,0.0701446961062073,0,NA,NA
"two-step",0.05,6000,1000,484,10,0.184136252629238,0.0643591663906402,1,0.0535353535353535
"two-step+refitted",0.05,6000,1000,484,10,0.0895917938618742,0.326683047245128,1,0.0535353535353535
"two-step oracle",0.05,6000,1000,484,10,0.056124234436293,0,NA,NA
"two-step",0.05,6000,1000,485,10,0.102537925749511,0.0550351011844483,1,0.0494949494949495
"two-step+refitted",0.05,6000,1000,485,10,0.060587453846685,0.244994627171401,1,0.0494949494949495
"two-step oracle",0.05,6000,1000,485,10,0.0486849968037741,0,NA,NA
"two-step",0.05,6000,1000,486,10,0.122619486343879,0.102626256661761,1,0.0919191919191919
"two-step+refitted",0.05,6000,1000,486,10,0.0682598408673146,0.399686571907144,1,0.0919191919191919
"two-step oracle",0.05,6000,1000,486,10,0.0819973656715411,0,NA,NA
"two-step",0.05,6000,1000,487,10,0.103798596095209,0.063708855863162,1,0.0484848484848485
"two-step+refitted",0.05,6000,1000,487,10,0.0642006026563622,0.265357792608047,1,0.0484848484848485
"two-step oracle",0.05,6000,1000,487,10,0.0608739675571112,0,NA,NA
"two-step",0.05,6000,1000,488,10,0.135015012818141,0.063369058464798,1,0.0444444444444444
"two-step+refitted",0.05,6000,1000,488,10,0.082692927108491,0.267003359373132,1,0.0444444444444444
"two-step oracle",0.05,6000,1000,488,10,0.0751958813659089,0,NA,NA
"two-step",0.05,6000,1000,489,10,0.14505099355218,0.0545985979077851,1,0.0474747474747475
"two-step+refitted",0.05,6000,1000,489,10,0.0671944795766121,0.286202594033037,1,0.0474747474747475
"two-step oracle",0.05,6000,1000,489,10,0.0701784963227425,0,NA,NA
"two-step",0.05,6000,1000,48,10,0.13260071337471,0.0667130565201971,1,0.0414141414141414
"two-step+refitted",0.05,6000,1000,48,10,0.0507607839729032,0.299835473938489,1,0.0414141414141414
"two-step oracle",0.05,6000,1000,48,10,0.0621278674324642,0,NA,NA
"two-step",0.05,6000,1000,490,10,0.106896212546776,0.0332683393637237,1,0.0181818181818182
"two-step+refitted",0.05,6000,1000,490,10,0.0541692649750544,0.18880230029848,1,0.0181818181818182
"two-step oracle",0.05,6000,1000,490,10,0.0570177720788317,0,NA,NA
"two-step",0.05,6000,1000,491,10,0.117678597570109,0.0725328781066596,1,0.0515151515151515
"two-step+refitted",0.05,6000,1000,491,10,0.0794712862218311,0.280002211846899,1,0.0515151515151515
"two-step oracle",0.05,6000,1000,491,10,0.0751875050155499,0,NA,NA
"two-step",0.05,6000,1000,492,10,0.15560827075727,0.0769769581204088,1,0.0535353535353535
"two-step+refitted",0.05,6000,1000,492,10,0.0725450201629406,0.317717291463053,1,0.0535353535353535
"two-step oracle",0.05,6000,1000,492,10,0.0591566384494966,0,NA,NA
"two-step",0.05,6000,1000,493,10,0.178210941637563,0.0411231947811406,1,0.0222222222222222
"two-step+refitted",0.05,6000,1000,493,10,0.0766134221439289,0.217483496598252,1,0.0222222222222222
"two-step oracle",0.05,6000,1000,493,10,0.0553947258911977,0,NA,NA
"two-step",0.05,6000,1000,494,10,0.11277976562309,0.0897181251685194,1,0.0797979797979798
"two-step+refitted",0.05,6000,1000,494,10,0.062508856813264,0.358086125425568,1,0.0797979797979798
"two-step oracle",0.05,6000,1000,494,10,0.0921516905998236,0,NA,NA
"two-step",0.05,6000,1000,495,10,0.106989047121369,0.0524518765178878,1,0.0515151515151515
"two-step+refitted",0.05,6000,1000,495,10,0.0396577297600612,0.259081793912716,1,0.0515151515151515
"two-step oracle",0.05,6000,1000,495,10,0.0567471445203824,0,NA,NA
"two-step",0.05,6000,1000,496,10,0.118094584051003,0.0578923800713624,1,0.0464646464646465
"two-step+refitted",0.05,6000,1000,496,10,0.0509185858302998,0.265498110447656,1,0.0464646464646465
"two-step oracle",0.05,6000,1000,496,10,0.0436810667037386,0,NA,NA
"two-step",0.05,6000,1000,497,10,0.152414091197903,0.0460715506334295,1,0.0262626262626263
"two-step+refitted",0.05,6000,1000,497,10,0.0819992802790464,0.235724665351165,1,0.0262626262626263
"two-step oracle",0.05,6000,1000,497,10,0.0800588933254643,0,NA,NA
"two-step",0.05,6000,1000,498,10,0.134340751660369,0.0446633700452395,1,0.0373737373737374
"two-step+refitted",0.05,6000,1000,498,10,0.0655747040028309,0.256414691498958,1,0.0373737373737374
"two-step oracle",0.05,6000,1000,498,10,0.0764310156623636,0,NA,NA
"two-step",0.05,6000,1000,499,10,0.159689981211117,0.055073352522032,1,0.0424242424242424
"two-step+refitted",0.05,6000,1000,499,10,0.0580840546926561,0.277940363925739,1,0.0424242424242424
"two-step oracle",0.05,6000,1000,499,10,0.0483196027150511,0,NA,NA
"two-step",0.05,6000,1000,49,10,0.117029947514062,0.0813162725060467,1,0.0585858585858586
"two-step+refitted",0.05,6000,1000,49,10,0.039085945247112,0.298664615417244,1,0.0585858585858586
"two-step oracle",0.05,6000,1000,49,10,0.050896620130539,0,NA,NA
"two-step",0.05,6000,1000,4,10,0.138200108308019,0.0747860239806806,1,0.0595959595959596
"two-step+refitted",0.05,6000,1000,4,10,0.0809704626461284,0.31053116608172,1,0.0595959595959596
"two-step oracle",0.05,6000,1000,4,10,0.0839043291072883,0,NA,NA
"two-step",0.05,6000,1000,500,10,0.131597217084959,0.101457013660012,1,0.0878787878787879
"two-step+refitted",0.05,6000,1000,500,10,0.0995527833176637,0.386183327838513,1,0.0878787878787879
"two-step oracle",0.05,6000,1000,500,10,0.0909571180088172,0,NA,NA
"two-step",0.05,6000,1000,50,10,0.121706022337186,0.0489406928144715,1,0.0232323232323232
"two-step+refitted",0.05,6000,1000,50,10,0.0571660185479816,0.223915210310828,1,0.0232323232323232
"two-step oracle",0.05,6000,1000,50,10,0.0602217480592256,0,NA,NA
"two-step",0.05,6000,1000,51,10,0.110927523317291,0.0542738879589709,1,0.0353535353535354
"two-step+refitted",0.05,6000,1000,51,10,0.057555670309812,0.253999454947408,1,0.0353535353535354
"two-step oracle",0.05,6000,1000,51,10,0.0591930522342838,0,NA,NA
"two-step",0.05,6000,1000,52,10,0.0879421638214306,0.054521768359365,1,0.0333333333333333
"two-step+refitted",0.05,6000,1000,52,10,0.0667928811858281,0.249827130353229,1,0.0333333333333333
"two-step oracle",0.05,6000,1000,52,10,0.0678734700006023,0,NA,NA
"two-step",0.05,6000,1000,53,10,0.136191025273246,0.0658143316821059,1,0.0494949494949495
"two-step+refitted",0.05,6000,1000,53,10,0.0626386148422824,0.334011644578072,1,0.0494949494949495
"two-step oracle",0.05,6000,1000,53,10,0.0632061429978381,0,NA,NA
"two-step",0.05,6000,1000,54,10,0.118520537572231,0.0601383337836775,1,0.0535353535353535
"two-step+refitted",0.05,6000,1000,54,10,0.0437994691969607,0.287429582025664,1,0.0535353535353535
"two-step oracle",0.05,6000,1000,54,10,0.0549059237201331,0,NA,NA
"two-step",0.05,6000,1000,55,10,0.138635048513823,0.0552660396466211,1,0.0353535353535354
"two-step+refitted",0.05,6000,1000,55,10,0.0721222790014412,0.24837269734143,1,0.0353535353535354
"two-step oracle",0.05,6000,1000,55,10,0.080637800068867,0,NA,NA
"two-step",0.05,6000,1000,56,10,0.135223330503412,0.0961406428153516,1,0.0898989898989899
"two-step+refitted",0.05,6000,1000,56,10,0.0545677470314371,0.353187507491154,1,0.0898989898989899
"two-step oracle",0.05,6000,1000,56,10,0.0432202300601985,0,NA,NA
"two-step",0.05,6000,1000,57,10,0.130831062475276,0.0614673718092715,1,0.0464646464646465
"two-step+refitted",0.05,6000,1000,57,10,0.0754959610879482,0.295800778804173,1,0.0464646464646465
"two-step oracle",0.05,6000,1000,57,10,0.0771338549522032,0,NA,NA
"two-step",0.05,6000,1000,58,10,0.147798004408808,0.0300235359226955,1,0.0191919191919192
"two-step+refitted",0.05,6000,1000,58,10,0.0551142687319626,0.199123050236936,1,0.0191919191919192
"two-step oracle",0.05,6000,1000,58,10,0.0601993726679949,0,NA,NA
"two-step",0.05,6000,1000,59,10,0.146609852108747,0.0512389489994098,1,0.0373737373737374
"two-step+refitted",0.05,6000,1000,59,10,0.0644245297038176,0.271024869325004,1,0.0373737373737374
"two-step oracle",0.05,6000,1000,59,10,0.0585680617805242,0,NA,NA
"two-step",0.05,6000,1000,5,10,0.147097739344932,0.0327337140482604,1,0.0191919191919192
"two-step+refitted",0.05,6000,1000,5,10,0.0657892788800658,0.206541965724724,1,0.0191919191919192
"two-step oracle",0.05,6000,1000,5,10,0.0651710739822432,0,NA,NA
"two-step",0.05,6000,1000,60,10,0.148974669313073,0.0400616397302096,1,0.0282828282828283
"two-step+refitted",0.05,6000,1000,60,10,0.0803832671085713,0.229521861182321,1,0.0282828282828283
"two-step oracle",0.05,6000,1000,60,10,0.0882221757807592,0,NA,NA
"two-step",0.05,6000,1000,61,10,0.157948006248374,0.0677431617702052,1,0.0515151515151515
"two-step+refitted",0.05,6000,1000,61,10,0.0708188752243891,0.296728216052542,1,0.0515151515151515
"two-step oracle",0.05,6000,1000,61,10,0.0541034818381187,0,NA,NA
"two-step",0.05,6000,1000,62,10,0.128974881391707,0.0453630275563045,1,0.0313131313131313
"two-step+refitted",0.05,6000,1000,62,10,0.0557424065131179,0.237151316876825,1,0.0313131313131313
"two-step oracle",0.05,6000,1000,62,10,0.0663762912154344,0,NA,NA
"two-step",0.05,6000,1000,63,10,0.111029746484238,0.0498577227233769,1,0.0353535353535354
"two-step+refitted",0.05,6000,1000,63,10,0.0468394957712685,0.246988514116066,1,0.0353535353535354
"two-step oracle",0.05,6000,1000,63,10,0.0466217481757829,0,NA,NA
"two-step",0.05,6000,1000,64,10,0.158058808722627,0.0639130874322324,1,0.0434343434343434
"two-step+refitted",0.05,6000,1000,64,10,0.0759710193058463,0.286603461128403,1,0.0434343434343434
"two-step oracle",0.05,6000,1000,64,10,0.080827198947055,0,NA,NA
"two-step",0.05,6000,1000,65,10,0.115441180690901,0.090126294398035,1,0.0686868686868687
"two-step+refitted",0.05,6000,1000,65,10,0.0679916132499862,0.344437472373733,1,0.0686868686868687
"two-step oracle",0.05,6000,1000,65,10,0.0900713185781773,0,NA,NA
"two-step",0.05,6000,1000,66,10,0.115463153546077,0.0487887902508932,1,0.0252525252525253
"two-step+refitted",0.05,6000,1000,66,10,0.0686075052837719,0.221349416219112,1,0.0252525252525253
"two-step oracle",0.05,6000,1000,66,10,0.0788853069451666,0,NA,NA
"two-step",0.05,6000,1000,67,10,0.128757266743427,0.0850691271314575,1,0.0747474747474747
"two-step+refitted",0.05,6000,1000,67,10,0.0725104093466947,0.345999250932548,1,0.0747474747474747
"two-step oracle",0.05,6000,1000,67,10,0.0696384880376188,0,NA,NA
"two-step",0.05,6000,1000,68,10,0.167288894175842,0.0461842276771993,1,0.0272727272727273
